id,slug,name,message,created_at,status
d3c0e14e-0e85-48d8-94e0-2a91dd7ca5c9,farmersonly,"ana90","Uso o FarmersOnly e notei instabilidade — respostas padronizadas que parecem automáticas. Insisti ajustar  mas não deu certo. Em seguida  o equipe de suporte não retornou. Experiência abaixo do esperado. Limpei cache e repeti o processo.",2024-12-27T09:35:14.000Z,approved
a16f0013-0aaa-4541-a552-874a3b3fbbfb,secret-benefits,"andr.01","upload de fotos travando em Secret Benefits causou falha. Tentei passos diferentes e não deu certo. Help desk foi lento. Frustrante. Reinstalei o aplicativo.",2025-04-05T10:18:53.000Z,approved
091ea1ea-0325-429c-9953-99c9676f8efe,namoro-online,"andr.433","Relato direto: respostas padronizadas que parecem automáticas em Namoro Online causou instabilidade. Tentei passos diferentes e falhou de novo. Atendimento levou dias. Ficou aquém do que imaginei. Limpei cache e repeti o processo.",2025-04-19T22:53:14.000Z,approved
62228e14-2ad4-469e-ad35-cd70a03f73fe,surge,"andr.44","Relato rápido: prazo de devolução expirou sem resposta em Surge causou problema. Tentei passos diferentes e continua travando. Suporte respondeu tarde. Ficou aquém do que imaginei. Reinstalei o aplicativo.",2025-01-31T12:47:22.999Z,approved
26ea13f1-6b88-41d9-bdba-ca468009d4a0,farmersonly,"andr.60","FarmersOnly: imagens ficam eternamente em processamento gerou problema. Repeti os passos consertar  porém sem sucesso. Central de ajuda ficou sem resposta. Experiência abaixo do esperado. Testei em outra rede móvel.",2025-06-22T18:17:35.999Z,approved
e239bac6-342f-46d3-8db6-3acbb6ef941f,inner-circle,"andr.934","Uso o Inner Circle e notei problema — erro ao tentar entrar com código. Procurei ajustar  mas voltou a acontecer. Depois disso  o atendimento demorou a responder. Frustrante. Limpei cache e repeti o processo.",2024-12-21T20:29:47.000Z,approved
47d0e225-7eb7-499c-b2bc-e2c33e637cd0,farmersonly,"andr_2296","Uso o FarmersOnly e notei falha — upload de fotos travando. Procurei ajustar  mas sem sucesso. Como agravante  o time de atendimento ficou sem resposta. Decepcionante. Testei em outra rede móvel.",2024-10-06T17:26:10.000Z,approved
c81dd837-9490-4195-9f36-f129eb3d6fa7,scruff,"andr075","Scruff: prazo de devolução expirou sem resposta gerou falha. Refiz o processo consertar  porém não deu certo. Time de atendimento levou dias. Decepcionante. Reinstalei o aplicativo.",2024-08-22T10:14:06.999Z,approved
39e1ea51-59d0-45f0-8d47-f2a31802553e,matchcom,"andr123","Relato direto: no Match.com enfrentei bug (upload de fotos travando). tentei resolver e sem sucesso. O central de ajuda levou dias. Nada resolvido. Atualizei o app e nada mudou.",2025-03-19T17:53:31.000Z,approved
f9adcd72-be82-45f5-b828-2c6ed79e1946,secret-benefits,"andr537","Secret Benefits: perfis que nunca respondem gerou problema. Busquei consertar  porém continua travando. Time de atendimento demorou a responder. Decepcionante. Limpei cache e repeti o processo.",2025-06-13T06:31:35.999Z,approved
a13f5545-3297-4e94-a79f-1370c1240050,her,"andr791","No HER  tive problema com email de redefinição não chega tentei várias vezes e falhou de novo. Além disso  meu cadastro ficou limitado. Esperava mais. Limpei cache e repeti o processo.",2025-02-15T05:47:33.000Z,approved
19e58d51-bf59-4649-8499-f67ade6e078d,divino-amor,"andr798","Sinceramente: prazo de devolução expirou sem resposta em Divino Amor causou pane. Tentei passos diferentes e não resolveu. Time de atendimento foi lento. Nada resolvido. Limpei cache e repeti o processo.",2024-12-15T12:13:30.000Z,approved
c8b71d70-3240-4912-b6b6-f7418878569a,christian-mingle,"andr967","Christian Mingle: ticket de reembolso sem retorno gerou inconsistência. Procurei consertar  porém sem sucesso. Suporte ficou sem resposta. Nada resolvido. Limpei cache e repeti o processo.",2025-02-06T20:22:37.000Z,approved
8e343f0c-d0b7-4ada-b411-997dca7df90d,amoremcristo,"André Teixeira","AmorEmCristo: link de recuperação expira rápido gerou pane. Repeti os passos consertar  porém voltou a acontecer. Atendimento demorou a responder. Ficou aquém do que imaginei. Reinstalei o aplicativo.",2024-10-31T01:43:33.999Z,approved
8f438a85-793f-492c-8704-3df03cf2b563,inner-circle,"bianca.27","No Inner Circle  tive instabilidade com erro ao tentar entrar com código busquei várias vezes e não resolveu. No fim  meu cadastro ficou limitado. Nada resolvido. Atualizei o app e nada mudou.",2024-12-22T18:01:11.000Z,approved
bb5b6b42-f3db-421a-9842-a077902c9874,surge,"bianca.80","No meu caso: boleto compensado  acesso não liberado em Surge causou erro. Tentei passos diferentes e não resolveu. Suporte respondeu tarde. Decepcionante. Reinstalei o aplicativo.",2025-06-30T07:27:35.000Z,approved
dbebae29-884b-4c6a-a7fc-2cea2875a92f,hinge,"bianca_103","No Hinge  tive bug com perfis que nunca respondem repeti os passos várias vezes e falhou de novo. No fim  meu cadastro ficou limitado. Ficou aquém do que imaginei. Atualizei o app e nada mudou.",2024-09-21T15:12:42.999Z,approved
3e55d9b2-caad-45fa-89b6-9712a4574303,her,"bianca_43","HER: tarifa apareceu na fatura sem eu confirmar gerou falha. Repeti os passos consertar  porém sem sucesso. Time de atendimento respondeu tarde. Frustrante. Testei em outra rede móvel.",2025-05-30T02:30:53.999Z,approved
48a84c8a-0ae3-4d92-8dd6-662bf2091601,chappy,"bianca_5824","Uso o Chappy e notei problema — erro de formato mesmo com JPG/PNG. Busquei ajustar  mas continua travando. Para piorar  o time de atendimento levou dias. Esperava mais. Testei em outra rede móvel.",2025-04-17T10:03:02.999Z,approved
71200765-59e9-414c-88b8-f48e2e3a90b9,hinge,"bianca_63","No Hinge  tive pane com perfis que nunca respondem procurei várias vezes e voltou a acontecer. Em seguida  meu conta ficou limitado. Experiência abaixo do esperado. Testei em outra rede móvel.",2025-01-25T08:11:43.000Z,approved
22ab7338-7cd4-4fc1-9dbc-b108d325e5e1,surge,"bianca_666","No meu caso: no Surge enfrentei bug (estorno prometido não realizado). insisti resolver e sem sucesso. O atendimento não retornou. Esperava mais. Tentei pelo navegador também.",2025-01-18T16:11:17.999Z,approved
bfe90572-24df-49fe-be58-824981ee1761,singleparentmeet,"bianca_72","No SingleParentMeet  tive bug com prazo de devolução expirou sem resposta tentei várias vezes e não resolveu. Como agravante  meu conta ficou limitado. Frustrante. Testei em outra rede móvel.",2024-08-23T13:50:05.000Z,approved
c6cfb44b-2d65-444b-948a-45910ff18295,okcupid,"bianca64","Falando objetivamente: no OkCupid enfrentei inconsistência (renovação automática sem aviso claro). repeti os passos resolver e não resolveu. O suporte não retornou. Experiência abaixo do esperado. Testei em outra rede móvel.",2025-02-16T10:13:26.999Z,approved
0d222e86-2b20-4e41-a584-cffd77496412,sudyr,"bruno.96","Sudyr: pedi reembolso e não cumpriram gerou problema. Insisti consertar  porém sem sucesso. Time de atendimento não retornou. Frustrante. Testei em outra rede móvel.",2025-07-06T16:20:38.000Z,approved
ba4aa650-47a2-4ee6-aee9-4dc922e5078c,tall-people-meet,"bruno_00","no Tall People Meet enfrentei erro (não consigo redefinir a senha). procurei resolver e sem sucesso. O equipe de suporte foi lento. Frustrante. Reinstalei o aplicativo.",2024-12-29T10:34:29.000Z,approved
33a34925-5aec-413f-92e2-b44de4bd784f,her,"bruno_0113","HER: qualidade das fotos caiu depois do envio gerou falha. Insisti consertar  porém continua travando. Central de ajuda ficou sem resposta. Ficou aquém do que imaginei.",2025-06-03T09:56:45.999Z,approved
59b822ce-1225-49e3-8a04-edf7e2e8271a,chappy,"bruno_128","No Chappy  tive erro com falha ao processar pagamento insisti várias vezes e voltou a acontecer. Como agravante  meu conta ficou limitado. Ficou aquém do que imaginei. Reinstalei o aplicativo.",2025-03-09T16:24:17.000Z,approved
02bb2684-6518-469c-8d66-66da75df89ee,trekpassions,"bruno_5462","No TrekPassions  tive problema com imagens ficam eternamente em processamento refiz o processo várias vezes e falhou de novo. Para piorar  meu cadastro ficou limitado. Decepcionante. Tentei pelo navegador também.",2025-02-16T23:57:40.000Z,approved
93beb547-e120-4812-9cf4-29a8f12ffb48,inner-circle,"bruno_56","Relato direto: tarifa apareceu na fatura sem eu confirmar em Inner Circle causou falha. Tentei passos diferentes e falhou de novo. Time de atendimento respondeu tarde. Nada resolvido. Limpei cache e repeti o processo.",2025-02-05T04:53:38.000Z,approved
878c72af-3000-4092-88f1-8c13059a18cd,secret-benefits,"bruno_63","qualidade das fotos caiu depois do envio em Secret Benefits causou bug. Tentei passos diferentes e continua travando. Central de ajuda foi lento. Experiência abaixo do esperado. Tentei pelo navegador também.",2025-07-24T05:57:54.000Z,approved
afce1959-3b55-49dc-9d7a-dc3292ef9776,eharmony,"bruno_779","eHarmony: erro de formato mesmo com JPG/PNG gerou bug. Busquei consertar  porém voltou a acontecer. Equipe de suporte levou dias. Frustrante. Reinstalei o aplicativo.",2025-01-29T14:05:12.000Z,approved
54c67f47-68a5-4d09-87d8-d1bfdb2bd5f7,tall-people-meet,"bruno_970","No Tall People Meet  tive inconsistência com negaram reembolsar mesmo dentro do período refiz o processo várias vezes e sem sucesso. Em seguida  meu conta ficou limitado. Nada resolvido. Reinstalei o aplicativo.",2025-06-30T13:01:11.000Z,approved
46fe7e28-8c57-4f6e-8f0d-cf13dee21862,singleparentmeet,"bruno3719","Relato direto: no SingleParentMeet enfrentei pane (falha ao processar pagamento). procurei resolver e continua travando. O help desk ficou sem resposta. Ficou aquém do que imaginei. Tentei pelo navegador também.",2024-09-20T05:35:37.000Z,approved
36ec651f-24da-406c-8c52-949227645a65,blued,"bruno574","Uso o Blued e notei inconsistência — fotos aprovadas e depois removidas. Insisti ajustar  mas voltou a acontecer. Como agravante  o central de ajuda não retornou. Esperava mais.",2025-04-01T03:13:05.999Z,approved
84c5de91-fcf9-4cd5-a634-804fb8f06097,happn,"camila.39","Happn: não consigo redefinir a senha gerou falha. Repeti os passos consertar  porém não deu certo. Central de ajuda demorou a responder. Frustrante. Reinstalei o aplicativo.",2025-05-30T08:28:49.000Z,approved
54d1787c-94a6-41a1-b9b8-6590aefafbeb,chappy,"camila.4860","No meu caso: no Chappy enfrentei erro (imagens ficam eternamente em processamento). tentei resolver e não resolveu. O equipe de suporte foi lento. Decepcionante. Atualizei o app e nada mudou.",2025-05-11T10:06:33.000Z,approved
ae5b531e-de9d-476a-9b9b-63ffdd2f7a58,inner-circle,"camila.791","Uso o Inner Circle e notei pane — perfis que nunca respondem. Repeti os passos ajustar  mas não deu certo. Além disso  o time de atendimento ficou sem resposta. Ficou aquém do que imaginei. Tentei pelo navegador também.",2025-06-20T11:25:31.999Z,approved
ae370b77-d509-4883-8158-33d00c1cc015,solteiros50,"camila_0110","Relato rápido: respostas padronizadas que parecem automáticas em Solteiros50 causou pane. Tentei passos diferentes e sem sucesso. Suporte respondeu tarde. Frustrante. Reinstalei o aplicativo.",2025-04-06T10:46:57.999Z,approved
6ac233cd-4fae-40f1-acec-c31520b64875,inner-circle,"camila_1941","Uso o Inner Circle e notei falha — cobrança duplicada no cartão. Repeti os passos ajustar  mas voltou a acontecer. Como agravante  o time de atendimento respondeu tarde. Nada resolvido.",2024-09-22T07:25:37.999Z,approved
4bb74788-85ec-4a15-b8b7-731ad2104968,meu-rubi,"camila_266","No Meu Rubi  tive falha com não consigo redefinir a senha insisti várias vezes e voltou a acontecer. Depois disso  meu perfil ficou limitado. Esperava mais. Atualizei o app e nada mudou.",2025-07-17T19:20:38.000Z,approved
00270ef2-7281-41bc-8f9b-b731a46c1f9b,chappy,"camila_36","Chappy: qualidade das fotos caiu depois do envio gerou instabilidade. Busquei consertar  porém voltou a acontecer. Help desk demorou a responder. Nada resolvido. Limpei cache e repeti o processo.",2025-01-16T20:22:39.999Z,approved
78316fd0-ee25-4c70-9107-e3ae391e9744,tall-people-meet,"camila_3969","Relato rápido: estorno prometido não realizado em Tall People Meet causou problema. Tentei passos diferentes e falhou de novo. Suporte ficou sem resposta. Esperava mais. Testei em outra rede móvel.",2025-04-03T12:43:58.999Z,approved
bbf8f6d2-6ef3-4c27-8c2e-13769b190756,blued,"camila_47","Uso o Blued e notei problema — negaram reembolsar mesmo dentro do período. Procurei ajustar  mas continua travando. Em seguida  o central de ajuda foi lento. Decepcionante. Atualizei o app e nada mudou.",2025-07-24T18:44:47.999Z,approved
98257788-8469-4bc7-8cc6-7ff9cc91961d,her,"camila_642","Relato rápido: respostas padronizadas que parecem automáticas em HER causou inconsistência. Tentei passos diferentes e falhou de novo. Suporte foi lento. Decepcionante. Testei em outra rede móvel.",2025-02-17T19:41:32.000Z,approved
d9673d9f-9180-4f1d-b0db-2b1c756aba35,uniform-dating,"camila_842","Uso o Uniform Dating e notei erro — estorno prometido não realizado. Procurei ajustar  mas não resolveu. Depois disso  o atendimento não retornou. Nada resolvido. Limpei cache e repeti o processo.",2025-01-27T23:00:32.000Z,approved
3d034c96-08db-4d99-9595-44d0ef734a5b,secret-benefits,"camila0643","No Secret Benefits  tive problema com pedi reembolso e não cumpriram busquei várias vezes e não resolveu. Em seguida  meu conta ficou limitado. Ficou aquém do que imaginei. Reinstalei o aplicativo.",2024-09-21T23:13:48.000Z,approved
61e12614-9e4f-45f6-ab68-c898a59e2b2c,matchcom,"camila30","Match.com: muitas conversas idênticas gerou bug. Busquei consertar  porém não deu certo. Time de atendimento ficou sem resposta. Esperava mais. Tentei pelo navegador também.",2024-11-21T07:38:37.999Z,approved
b6b97185-83bc-4039-8fa5-4002a3afd1ec,amoremcristo,"camila628","ticket de reembolso sem retorno em AmorEmCristo causou problema. Tentei passos diferentes e não deu certo. Atendimento ficou sem resposta. Frustrante. Limpei cache e repeti o processo.",2024-09-22T17:48:43.999Z,approved
ac1c29ee-a06d-402f-a5c5-6f747707c76d,badoo,"Carlos Eduardo","No meu caso: falha ao processar pagamento em Badoo causou erro. Tentei passos diferentes e sem sucesso. Central de ajuda não retornou. Ficou aquém do que imaginei. Reinstalei o aplicativo.",2024-12-11T13:07:39.999Z,approved
8651ecd7-893f-47c8-b416-4351f2b89946,plenty-of-fish-pof,"carlos.06","Uso o Plenty of Fish (POF) e notei bug — estorno prometido não realizado. Refiz o processo ajustar  mas sem sucesso. Para piorar  o help desk respondeu tarde. Experiência abaixo do esperado. Atualizei o app e nada mudou.",2025-07-22T10:49:16.000Z,approved
43dea289-f66c-4ccb-8a14-9830da9fc030,tall-people-meet,"carlos.528","No meu caso: no Tall People Meet enfrentei bug (falha ao abrir a câmera do celular). refiz o processo resolver e sem sucesso. O time de atendimento respondeu tarde. Nada resolvido. Reinstalei o aplicativo.",2025-07-20T03:00:57.999Z,approved
6d4ea4aa-e6c8-4ac0-89d3-2d2e19089597,hornet,"carlos.5948","Hornet: não consigo redefinir a senha gerou falha. Busquei consertar  porém continua travando. Suporte demorou a responder. Esperava mais. Limpei cache e repeti o processo.",2025-06-09T17:18:59.000Z,approved
16da2e45-d119-4099-b22d-1ef6354194e0,bebaby,"carlos_05","Relato direto: renovação automática sem aviso claro em BeBaby causou falha. Tentei passos diferentes e continua travando. Suporte não retornou. Frustrante. Testei em outra rede móvel.",2024-12-12T13:43:59.999Z,approved
5271515f-d41c-4505-a981-bd5fb61648c3,uniform-dating,"carlos_36","no Uniform Dating enfrentei falha (qualidade das fotos caiu depois do envio). refiz o processo resolver e voltou a acontecer. O help desk não retornou. Esperava mais. Tentei pelo navegador também.",2025-07-29T23:29:21.000Z,approved
4d23f0b8-41b2-4ea0-a64b-c20a3bcff6f6,badoo,"carlos_419","No meu caso: qualidade das fotos caiu depois do envio em Badoo causou instabilidade. Tentei passos diferentes e falhou de novo. Help desk demorou a responder. Experiência abaixo do esperado. Testei em outra rede móvel.",2025-03-30T14:54:46.000Z,approved
cbd96eaf-06a7-4bcf-a9f4-a156497ba9f8,namoro-online,"carlos_627","Sinceramente: no Namoro Online enfrentei inconsistência (renovação automática sem aviso claro). insisti resolver e falhou de novo. O atendimento demorou a responder. Frustrante. Limpei cache e repeti o processo.",2025-04-18T14:30:20.000Z,approved
63912334-081c-4b78-a21a-7b1278477c51,taimi,"carlos_9308","Relato direto: no Taimi enfrentei inconsistência (erro de formato mesmo com JPG/PNG). tentei resolver e voltou a acontecer. O equipe de suporte não retornou. Esperava mais. Reinstalei o aplicativo.",2025-06-11T14:06:18.000Z,approved
d5ae9911-a61e-4c10-8ffc-513bca55fcc9,taimi,"carlos9400","Taimi: tarifa apareceu na fatura sem eu confirmar gerou pane. Tentei consertar  porém voltou a acontecer. Central de ajuda foi lento. Decepcionante. Testei em outra rede móvel.",2024-10-16T15:25:36.000Z,approved
e3d40a1b-a611-4d92-b85e-9b028f9e0538,military-cupid,"caro.32","tarifa apareceu na fatura sem eu confirmar em Military Cupid causou inconsistência. Tentei passos diferentes e continua travando. Central de ajuda não retornou. Nada resolvido. Atualizei o app e nada mudou.",2024-08-31T10:28:09.000Z,approved
087751bb-c35d-4d86-a3bc-6cd7b7eb300c,secret-benefits,"caro.5269","No Secret Benefits  tive falha com erro de formato mesmo com JPG/PNG insisti várias vezes e continua travando. Como agravante  meu conta ficou limitado. Decepcionante. Tentei pelo navegador também.",2025-03-31T14:20:37.999Z,approved
74c1379c-3e60-458f-8a7a-230be7a6c5b2,her,"caro.6956","Relato direto: no HER enfrentei instabilidade (ticket de reembolso sem retorno). tentei resolver e falhou de novo. O central de ajuda demorou a responder. Ficou aquém do que imaginei. Limpei cache e repeti o processo.",2024-10-07T15:02:44.999Z,approved
bb58fe33-35bb-4910-84fc-9a47de3d329b,surge,"caro.79","Relato rápido: erro ao tentar entrar com código em Surge causou problema. Tentei passos diferentes e não resolveu. Equipe de suporte levou dias. Ficou aquém do que imaginei. Testei em outra rede móvel.",2024-12-19T15:42:57.999Z,approved
3a728535-c101-4bc0-86b4-16094aeda3d6,taimi,"caro.9211","Sinceramente: no Taimi enfrentei erro (qualidade das fotos caiu depois do envio). procurei resolver e não deu certo. O help desk levou dias. Ficou aquém do que imaginei.",2025-08-03T10:16:50.999Z,approved
72a3b913-f758-4f13-8287-b92042007756,taimi,"caro_076","Taimi: perfis que nunca respondem gerou erro. Refiz o processo consertar  porém voltou a acontecer. Equipe de suporte levou dias. Frustrante.",2024-11-13T09:29:06.000Z,approved
9a17cf2f-44cb-4a01-9ec5-20134cef02fe,hornet,"caro_15","No Hornet  tive instabilidade com tarifa apareceu na fatura sem eu confirmar insisti várias vezes e continua travando. Além disso  meu perfil ficou limitado. Decepcionante.",2025-01-06T17:22:48.000Z,approved
378b0cdf-2548-456c-b815-2d1f1f1797cb,romeo,"caro_5315","perfis que nunca respondem em Romeo causou instabilidade. Tentei passos diferentes e não deu certo. Help desk demorou a responder. Decepcionante. Limpei cache e repeti o processo.",2025-02-28T09:12:52.000Z,approved
1c4336c9-6e26-4d18-93ca-40afc48b624a,her,"caro_602","Relato direto: prazo de devolução expirou sem resposta em HER causou inconsistência. Tentei passos diferentes e voltou a acontecer. Help desk levou dias. Decepcionante. Reinstalei o aplicativo.",2025-03-13T10:49:09.999Z,approved
95a530d1-b852-415d-a965-4e26842e0dd8,secret-benefits,"caro_68","Secret Benefits: ticket de reembolso sem retorno gerou falha. Insisti consertar  porém continua travando. Atendimento demorou a responder. Frustrante. Testei em outra rede móvel.",2025-04-28T10:20:44.000Z,approved
5c82ad17-2b98-4011-a48f-e6aa54752035,jackd,"caro388","Falando objetivamente: no Jack’d enfrentei bug (falha ao abrir a câmera do celular). procurei resolver e sem sucesso. O suporte ficou sem resposta. Esperava mais.",2025-01-01T10:40:46.000Z,approved
a4b04af4-7032-4c93-b6f8-ce6a71ce4352,meupatrocnio,"caro4107","No MeuPatrocínio  tive instabilidade com email de redefinição não chega repeti os passos várias vezes e não deu certo. Em seguida  meu cadastro ficou limitado. Experiência abaixo do esperado. Reinstalei o aplicativo.",2025-01-07T10:39:14.999Z,approved
c71305c5-a78f-4e0a-a0db-00c767d07a32,ashley-madison,"Clara Mendes","No Ashley Madison  tive falha com falha ao abrir a câmera do celular tentei várias vezes e sem sucesso. Depois disso  meu conta ficou limitado. Frustrante. Atualizei o app e nada mudou.",2025-07-04T08:16:56.999Z,approved
861dcc09-3889-4ff7-be3f-13b960f58706,matchcom,"clara.2104","Match.com: PIX recusado sem motivo gerou problema. Procurei consertar  porém voltou a acontecer. Time de atendimento levou dias. Experiência abaixo do esperado. Limpei cache e repeti o processo.",2024-08-31T18:13:44.000Z,approved
55eaa002-71dc-406a-a974-33a22123542d,her,"clara.229","HER: processo de reembolso travado gerou bug. Refiz o processo consertar  porém sem sucesso. Atendimento ficou sem resposta. Nada resolvido. Tentei pelo navegador também.",2024-12-15T14:43:42.000Z,approved
bebab6f5-48a8-46a5-9d27-1ac96d6e1ea7,singleparentmeet,"clara.47","Uso o SingleParentMeet e notei problema — qualidade das fotos caiu depois do envio. Tentei ajustar  mas não deu certo. Como agravante  o time de atendimento demorou a responder. Esperava mais. Testei em outra rede móvel.",2025-03-08T09:50:14.999Z,approved
eaa1e282-1c9e-4a07-8561-4d2c7d1981f9,blued,"clara.691","Relato direto: no Blued enfrentei problema (qualidade das fotos caiu depois do envio). tentei resolver e não deu certo. O suporte não retornou. Nada resolvido. Reinstalei o aplicativo.",2025-08-03T11:49:13.000Z,approved
0228d72a-9a90-4246-8f45-b7aab804a030,inner-circle,"clara.8206","Uso o Inner Circle e notei bug — ticket de reembolso sem retorno. Refiz o processo ajustar  mas não resolveu. Em seguida  o central de ajuda levou dias. Frustrante. Atualizei o app e nada mudou.",2025-01-25T14:29:27.999Z,approved
94de746e-6ebe-4b4d-a1ab-987a7186ad15,amoremcristo,"clara.834","No meu caso: no AmorEmCristo enfrentei pane (PIX recusado sem motivo). insisti resolver e falhou de novo. O help desk foi lento. Frustrante. Atualizei o app e nada mudou.",2024-11-18T07:21:19.000Z,approved
c863c4b8-70ca-4362-899f-8c977c7f9a1e,c-date,"clara.87","C-date: bloqueio mesmo com dados corretos gerou falha. Procurei consertar  porém sem sucesso. Equipe de suporte levou dias. Nada resolvido. Testei em outra rede móvel.",2024-11-25T10:17:49.999Z,approved
156e6201-3bf4-43fc-b8e0-d114b19a9e8b,scruff,"clara_0044","Relato direto: no Scruff enfrentei bug (muitas conversas idênticas). tentei resolver e falhou de novo. O suporte respondeu tarde. Frustrante. Atualizei o app e nada mudou.",2025-03-26T13:46:19.000Z,approved
00fa2af4-b9da-4cba-ab88-b75f694071ed,her,"clara_22","HER: estorno prometido não realizado gerou erro. Busquei consertar  porém voltou a acontecer. Help desk foi lento. Esperava mais. Tentei pelo navegador também.",2024-12-26T08:34:08.000Z,approved
53990343-0182-4fbc-971a-70d58c3a60ef,namoro-virtual,"clara_801","Uso o Namoro Virtual e notei instabilidade — respostas padronizadas que parecem automáticas. Procurei ajustar  mas sem sucesso. Como agravante  o atendimento não retornou. Esperava mais. Testei em outra rede móvel.",2025-02-23T15:02:15.000Z,approved
3e2bf781-f9f3-49d7-b548-16f83b5f4968,plenty-of-fish-pof,"clara119","processo de reembolso travado em Plenty of Fish (POF) causou problema. Tentei passos diferentes e não deu certo. Time de atendimento levou dias. Experiência abaixo do esperado. Limpei cache e repeti o processo.",2025-03-04T08:15:22.999Z,approved
a5c44375-4984-4212-b175-b2f709e13419,secret-benefits,"clara4179","No meu caso: mensagens que param sem sentido em Secret Benefits causou falha. Tentei passos diferentes e sem sucesso. Central de ajuda foi lento. Experiência abaixo do esperado. Tentei pelo navegador também.",2024-11-18T16:22:29.999Z,approved
c219d2ec-794f-4a36-a5fc-4c9ae16a9460,okcupid,"clara43","Sinceramente: link de recuperação expira rápido em OkCupid causou erro. Tentei passos diferentes e não deu certo. Atendimento respondeu tarde. Experiência abaixo do esperado. Limpei cache e repeti o processo.",2025-06-25T14:12:13.000Z,approved
